"The number of entries per field is limited to 10 for this overview. If you want the whole information you can use the API or the ""Download selection"" menu on the Webpage."

ID,designation_header,strain_number_header,is_type_strain_header,species,"Pathogenicity (human)"
16229,"C1, 18-16, D 100, C<SUB>1</SUB>","DSM 40236, ATCC 23345, ATCC 23921, CBS 905.68, ETH 4289, IFO 12875, IMRU 3463, ISP 5236, KCC S-0047, KCC S-0644, NBRC 12875, NCTC 13033, RIA 1176, Waksman 18-16, JCM 4047, BCRC 13478, CBS 160.45, CCT 4836, CCUG 11104, CECT 3330, CFBP 4546, CGMCC 4.1419, CIP 105124, HAMBI 2315, IAM 12311, IFO 15744, JCM 4644, KACC 20084, KCTC 9080, KCTC 9135, LMG 19302, MTCC 4734, NBIMCC 2442, NBRC 15744, NCIMB 13023, NRRL B-2682, PCM 2331, VKM Ac-800, VTT E-072676, VTT E-991424",1,"Streptomyces griseus subsp. griseus",1
16225,"18 B","DSM 1054",0,"Streptomyces griseus subsp. griseus",1
16226,,"DSM 773, ATCC 14811, NRRL 2470, JCM 3140, CGMCC 4.1131, IFO 14886, NBRC 14886",0,"Streptomyces griseus subsp. griseus",1
16228,,"DSM 2010",0,"Streptomyces griseus subsp. griseus",1
16230,,"DSM 40654, ATCC 3326, IMRU 3326, NRRL B-2926, JCM 4319, BCRC 12487",0,"Streptomyces griseus subsp. griseus",1
16231,"variant 42.1 of 4","DSM 40656, ATCC 11429, CBS 161.45, DSM 40653, DSM 41068, ETH 28522, IMRU 3475, NCTC 6962, JCM 4320, CECT 3117, DSM 41076, NCIMB 8237, NRRL B-1965",0,"Streptomyces griseus subsp. griseus",1
16232,04506,"DSM 40657, IMRU 3511",0,"Streptomyces griseus subsp. griseus",1
16233,7R2557,"DSM 40658, IMRU 3523",0,"Streptomyces griseus subsp. griseus",1
16234,S-3,"DSM 40659, IMRU 3538",0,"Streptomyces griseus subsp. griseus",1
16235,S-4,"DSM 40660, IMRU 3539",0,"Streptomyces griseus subsp. griseus",1
16236,,"DSM 40661, IMRU 1945",0,"Streptomyces griseus subsp. griseus",1
16237,"FD 1076","DSM 40627",0,"Streptomyces griseus subsp. griseus",1
16238,"Tü 6","DSM 40693, ETH 7419",0,"Streptomyces griseus subsp. griseus",1
16239,"Tü 10","DSM 40695, ETH 7796",0,"Streptomyces griseus subsp. griseus",1
16240,"Tü 33","DSM 40707, NRRL 2764, ETH 17474",0,"Streptomyces griseus subsp. griseus",1
16241,"M 4052","DSM 40759, ATCC 15395, IMRU 3754",0,"Streptomyces griseus subsp. griseus",1
16242,AE-432,"DSM 40817, ATCC 10971, INA 10971, NCIB 8591",0,"Streptomyces griseus subsp. griseus",1
16243,"4, Boots FD 40, Schering 308","DSM 40855, ATCC 10137, CCM 3178, IFO 3430, IMET 40311, IMRU 3496, NCIB 8232, NCTC 6961",0,"Streptomyces griseus subsp. griseus",1
16244,"2315, Schering 372","DSM 40878, ATCC 21897, IFO 3102, NBRC 3102",0,"Streptomyces griseus subsp. griseus",1
16245,"A-1, Schering 378","DSM 40881, ATCC 13968",0,"Streptomyces griseus subsp. griseus",1
16246,H-402,"DSM 40882, ATCC 21483, FERM P-328",0,"Streptomyces griseus subsp. griseus",1
16248,"MCRL 1068, MA 2837","DSM 40931, IFO 13304, JCM 5012, KCC S-1012, NBRC 13304, NRRL 3851, IFO 14059, NBRC 14059",0,"Streptomyces griseus subsp. griseus",1
16250,,"DSM 40939, NRRL 2426",0,"Streptomyces griseus subsp. griseus",1
16251,,"DSM 40941, ATCC 23266, CBS 252.65, JCM 5060, KCTC 9729, NRRL B-3163, CGMCC 4.1626, IFO 15403, NBRC 15403",0,"Streptomyces griseus subsp. griseus",1
16252,"N 30","DSM 40984",0,"Streptomyces griseus subsp. griseus",1
16253,,"DSM 41034, IMRU 3378",0,"Streptomyces griseus subsp. griseus",1
16254,LP-16,"DSM 41217, IMRU 3903",0,"Streptomyces griseus subsp. griseus",1
16255,,"DSM 41071, ATCC 11984, IFO 13189, IMRU 3480, NBRC 13189",0,"Streptomyces griseus subsp. griseus",1
16256,22,"DSM 41072, IMRU 3481",0,"Streptomyces griseus subsp. griseus",1
16257,1,"DSM 41075, IMRU 3492",0,"Streptomyces griseus subsp. griseus",1
16258,,"DSM 41076, ATCC 11429, IMRU 3493",0,"Streptomyces griseus subsp. griseus",1
16259,19,"DSM 41077, IMRU 3494",0,"Streptomyces griseus subsp. griseus",1
16260,,"DSM 41078, IMRU 3495",0,"Streptomyces griseus subsp. griseus",1
16261,,"DSM 41079, IMRU 3498",0,"Streptomyces griseus subsp. griseus",1
16262,,"DSM 41080, IMRU 3499",0,"Streptomyces griseus subsp. griseus",1
16263,"HF 16","DSM 41082, IMRU 3510",0,"Streptomyces griseus subsp. griseus",1
16264,"FR 2555 (No.21)","DSM 41085, IMRU 3521",0,"Streptomyces griseus subsp. griseus",1
16265,"FR 2556 (No.22)","DSM 41086, IMRU 3522",0,"Streptomyces griseus subsp. griseus",1
16266,,"DSM 41087, IMRU 3524",0,"Streptomyces griseus subsp. griseus",1
16267,S-1,"DSM 41091, IMRU 3536, JCM 4046, KCC S-0046, NIHJ 1",0,"Streptomyces griseus subsp. griseus",1
16268,S-2,"DSM 41092, IMRU 3537",0,"Streptomyces griseus subsp. griseus",1
16269,Z,"DSM 41096, IMRU 3546",0,"Streptomyces griseus subsp. griseus",1
16270,,"DSM 41098, IMRU 3561",0,"Streptomyces griseus subsp. griseus",1
16271,,"DSM 41099, IMRU 3563",0,"Streptomyces griseus subsp. griseus",1
16272,,"DSM 41100, IMRU 3567a",0,"Streptomyces griseus subsp. griseus",1
16273,,"DSM 41101, IMRU 3567b",0,"Streptomyces griseus subsp. griseus",1
16274,R33,"DSM 41107, IMRU 3616",0,"Streptomyces griseus subsp. griseus",1
16275,"A 4903 (PD 04797)","DSM 41145, IMRU 3734, NRRL 2426",0,"Streptomyces griseus subsp. griseus",1
16276,"1D, ID 3814","DSM 41707",0,"Streptomyces griseus subsp. griseus",1
16277,"1L, ID 3816","DSM 41709",0,"Streptomyces griseus subsp. griseus",1
16278,"14B, ID 3819","DSM 41712",0,"Streptomyces griseus subsp. griseus",1
16279,"14c, ID 3820","DSM 41713",0,"Streptomyces griseus subsp. griseus",1
16280,"14D, ID 3821","DSM 41714",0,"Streptomyces griseus subsp. griseus",1
16281,"14F, ID 3822","DSM 41715",0,"Streptomyces griseus subsp. griseus",1
16282,"14H, ID 3823","DSM 41716",0,"Streptomyces griseus subsp. griseus",1
16283,"15A, ID 3824","DSM 41717",0,"Streptomyces griseus subsp. griseus",1
16284,17B,"DSM 41720",0,"Streptomyces griseus subsp. griseus",1
16285,254,"DSM 41742",0,"Streptomyces griseus subsp. griseus",1
16286,"1/k, ID 4035, JP-1/ku/97","DSM 41748",0,"Streptomyces griseus subsp. griseus",1
16287,"2/ppi, ID 4095","DSM 41749",0,"Streptomyces griseus subsp. griseus",1
16288,"8/ppi, ID 4097, MA-8pp1/96","DSM 41750",0,"Streptomyces griseus subsp. griseus",1
16289,"10/ppi, ID 4096","DSM 41751",0,"Streptomyces griseus subsp. griseus",1
16290,10/AL,"DSM 41817",0,"Streptomyces griseus subsp. griseus",1
16291,6/AL,"DSM 41818",0,"Streptomyces griseus subsp. griseus",1
16292,"Actino 8","DSM 41823",0,"Streptomyces griseus subsp. griseus",1
16293,"Actino 9","DSM 41824",0,"Streptomyces griseus subsp. griseus",1
16294,"FD 196","DSM 46440, IMET 40315, NCIB 9004, IAW 92",0,"Streptomyces griseus subsp. griseus",1
16295,"Anglie I","DSM 46469, IMET 41563",0,"Streptomyces griseus subsp. griseus",1
16296,Klinge,"DSM 46470, IMET 41564",0,"Streptomyces griseus subsp. griseus",1
16297,Pakula,"DSM 46471, IMET 41861",0,"Streptomyces griseus subsp. griseus",1
160777,K-3,"DSM 40909",0,"Streptomyces griseus subsp. griseus",1
16768,"F 103","DSM 43786",0,"Thermoactinomyces vulgaris",1
159074,WCA3-693-APC-4alpha,"DSM 105185, JCM 34367",1,"Tissierella pigra",1
18019,,"DSM 18095, ATCC 25539, NCIMB 703038, NCTC 11158, VPI 0563, CCUG 27825, Prevot 3722B",1,"Tissierella praeacuta",1
18018,"BL 4858","CCUG 21837, KCTC 5022, NRRL B-41124, BCRC 14555, DSM 5675, ATCC 33268, VPI 12193",0,"Tissierella praeacuta",1
14344,,"DSM 14222, ATCC 35405, JCM 8153, CIP 103919, KCTC 15104",1,"Treponema denticola",1
212,"84, C-100","DSM 20630, ATCC 19411, CCUG 13230, CIP 103129, LMG 16162, NCTC 5224",1,"Trueperella pyogenes",1
211,3329,"DSM 20594, CCM 5753",0,"Trueperella pyogenes",1
5262,M-29c,"DSM 5731, ATCC 49515, NCDO 2497, CCUG 32704, CIP 102976, LMG 9464",1,"Vagococcus fluvialis",1
5263,M-128f,"DSM 5732, NCDO 2499",0,"Vagococcus fluvialis",1
5264,ENDO-EH,"DSM 21402",0,"Vagococcus fluvialis",1
